temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
43.29,clear-night,0.81,8.75,Clear,38.27,994.11,8.71,0.2,1452481200,250,0.003,37.78,0.1
42.77,clear-night,0.73,10.0,Clear,35.58,995.89,14.35,0.11,1452484800,269,0.0029,34.68,0.09
39.41,clear-night,0.66,10.0,Clear,30.82,997.44,15.85,0.23,1452488400,282,0.0031,29.18,0.1
37.51,partly-cloudy-night,0.61,10.0,Partly Cloudy,29.18,998.64,13.43,0.44,1452492000,289,0.0,25.47,0.0
36.03,clear-night,0.58,10.0,Clear,27.28,1000.01,13.48,0.0,1452495600,286,0.0,22.8,0.0
34.54,partly-cloudy-night,0.54,9.97,Partly Cloudy,24.93,1001.31,14.74,0.31,1452499200,282,0.0,19.59,0.0
32.32,clear-night,0.53,9.93,Clear,22.74,1002.54,13.05,0.18,1452502800,289,0.0,17.03,0.0
30.32,clear-night,0.5,10.0,Clear,18.95,1003.88,16.36,0.02,1452506400,290,0.0,13.81,0.0
28.85,clear-night,0.49,10.0,Clear,17.8,1005.51,14.38,0.12,1452510000,290,0.0,11.99,0.0
27.96,clear-night,0.47,10.0,Clear,18.46,1006.61,10.47,0.12,1452513600,288,0.0,10.43,0.0
27.89,clear-day,0.48,9.84,Clear,17.54,1007.52,12.16,0.09,1452517200,281,0.0,10.61,0.0
28.38,clear-day,0.43,9.92,Clear,16.33,1008.54,16.66,0.15,1452520800,279,0.0,8.87,0.0
28.5,clear-day,0.41,10.0,Clear,16.69,1009.52,16.09,0.24,1452524400,278,0.0,7.65,0.0
28.85,clear-day,0.38,10.0,Clear,17.19,1009.87,15.95,0.22,1452528000,281,0.0,6.36,0.0
29.29,clear-day,0.36,10.0,Clear,18.21,1009.62,14.77,0.1,1452531600,279,0.0,5.47,0.0
29.62,partly-cloudy-day,0.35,10.0,Partly Cloudy,18.64,1009.87,14.74,0.3,1452535200,278,0.0,5.61,0.0
29.81,clear-day,0.35,9.93,Clear,18.91,1010.19,14.68,0.2,1452538800,284,0.0,5.28,0.0
29.23,clear-day,0.36,10.0,Clear,17.42,1011.0,16.72,0.21,1452542400,280,0.0,5.35,0.0
27.95,clear-day,0.36,10.0,Clear,17.08,1012.09,13.35,0.14,1452546000,285,0.0,4.68,0.0
26.22,clear-night,0.39,10.0,Clear,15.51,1013.47,12.0,0.15,1452549600,281,0.0,4.63,0.0
25.29,clear-night,0.4,10.0,Clear,15.67,1014.88,9.56,0.03,1452553200,280,0.0,4.28,0.0
24.33,clear-night,0.41,10.0,Clear,14.67,1016.06,9.25,0.0,1452556800,281,0.0,3.85,0.0
23.24,clear-night,0.43,10.0,Clear,13.53,1016.9,8.93,0.0,1452560400,279,0.0,4.26,0.0
22.3,clear-night,0.45,10.0,Clear,12.7,1017.38,8.47,0.0,1452564000,270,0.0,4.1,0.0
21.28,clear-night,0.47,10.0,Clear,13.98,1017.88,5.48,0.01,1452567600,271,0.0,4.26,0.0
20.22,clear-night,0.51,10.0,Clear,13.56,1018.32,4.72,0.01,1452571200,260,0.0,5.21,0.0
18.41,clear-night,0.59,10.0,Clear,11.04,1018.43,5.06,0.0,1452574800,243,0.0,6.55,0.0
18.5,clear-night,0.6,10.0,Clear,13.28,1018.41,3.46,0.08,1452578400,243,0.0,7.08,0.0
17.02,clear-night,0.67,10.0,Clear,17.02,1018.55,1.91,0.06,1452582000,166,0.0,7.97,0.0
16.88,clear-night,0.7,10.0,Clear,16.88,1018.63,2.28,0.06,1452585600,156,0.0,8.79,0.0
16.38,clear-night,0.74,10.0,Clear,16.38,1018.17,2.1,0.1,1452589200,203,0.0,9.51,0.0
16.16,clear-night,0.74,10.0,Clear,10.32,1018.22,3.64,0.02,1452592800,166,0.0,9.39,0.0
16.02,clear-night,0.75,9.96,Clear,16.02,1018.23,2.88,0.05,1452596400,153,0.0,9.66,0.0
17.07,clear-night,0.73,10.0,Clear,10.2,1017.79,4.47,0.12,1452600000,155,0.0,10.04,0.0
17.47,clear-day,0.72,9.9,Clear,12.07,1016.76,3.49,0.05,1452603600,138,0.0,9.96,0.0
21.87,clear-day,0.57,10.0,Clear,13.77,1016.13,6.43,0.08,1452607200,167,0.0,9.16,0.0
24.8,clear-day,0.49,10.0,Clear,16.61,1015.41,7.28,0.05,1452610800,154,0.0,8.28,0.0
27.1,clear-day,0.45,10.0,Clear,18.21,1013.81,9.04,0.11,1452614400,159,0.0,8.66,0.0
29.73,partly-cloudy-day,0.44,10.0,Partly Cloudy,20.8,1011.71,10.22,0.31,1452618000,165,0.0,10.49,0.0
31.19,partly-cloudy-day,0.45,10.0,Mostly Cloudy,22.72,1009.92,10.01,0.64,1452621600,162,0.0,12.26,0.0
32.69,clear-day,0.46,10.0,Clear,24.86,1008.0,9.45,0.23,1452625200,161,0.0,14.06,0.0
32.95,clear-day,0.54,7.89,Clear,25.62,1006.59,8.66,,1452628800,152,0.0,18.11,0.0
31.58,clear-day,0.72,3.85,Clear,25.49,1005.66,6.32,,1452632400,151,0.0008,23.63,0.01
29.9,snow,0.9,1.84,Light Snow,26.54,1004.8,3.29,,1452636000,132,0.0066,27.24,0.31
29.77,snow,0.9,3.47,Light Snow,29.77,1004.1,0.73,,1452639600,159,0.0095,27.26,0.5
29.68,snow,0.88,5.61,Light Snow,29.68,1003.8,1.52,0.91,1452643200,183,0.0046,26.59,0.19
29.02,snow,0.9,7.36,Light Snow,29.02,1003.23,2.08,0.31,1452646800,201,0.0031,26.38,0.1
27.4,partly-cloudy-night,0.87,6.96,Partly Cloudy,23.76,1002.53,3.24,0.27,1452650400,213,0.0,24.19,0.0
26.55,snow,0.87,7.07,Flurries,22.52,1001.96,3.44,0.27,1452654000,238,0.0013,23.12,0.02
24.79,snow,0.85,5.71,Flurries,18.02,1001.56,5.59,0.15,1452657600,253,0.0015,20.92,0.03
24.25,partly-cloudy-night,0.8,5.18,Partly Cloudy,12.64,1001.17,12.81,0.31,1452661200,285,0.0008,18.98,0.01
23.52,partly-cloudy-night,0.69,8.67,Partly Cloudy,11.43,1001.85,13.42,0.37,1452664800,292,0.0,14.87,0.0
23.01,clear-night,0.6,9.76,Clear,11.39,1002.74,12.18,0.11,1452668400,279,0.0,11.25,0.0
22.37,clear-night,0.59,9.96,Clear,9.92,1003.66,13.53,0.14,1452672000,267,0.0,10.25,0.0
22.67,clear-night,0.58,9.29,Clear,10.12,1004.3,13.9,0.09,1452675600,269,0.0,10.28,0.0
22.62,clear-night,0.58,9.47,Clear,9.61,1005.03,14.93,0.18,1452679200,275,0.0,10.29,0.0
22.73,clear-night,0.56,9.73,Clear,9.29,1005.8,16.01,0.08,1452682800,280,0.0,9.6,0.0
21.69,clear-night,0.6,7.91,Clear,9.16,1006.93,13.3,0.24,1452686400,279,0.0,10.02,0.0
21.59,clear-day,0.58,9.49,Clear,8.79,1008.04,13.82,0.06,1452690000,280,0.0,9.15,0.0
21.81,clear-day,0.55,8.79,Clear,8.55,1009.12,14.98,0.07,1452693600,278,0.0,8.18,0.0
22.66,partly-cloudy-day,0.51,8.76,Partly Cloudy,7.95,1009.72,19.36,0.28,1452697200,281,0.0,7.27,0.0
22.83,partly-cloudy-day,0.49,8.68,Partly Cloudy,8.57,1010.34,18.25,0.28,1452700800,287,0.0,6.4,0.0
23.51,partly-cloudy-day,0.45,8.75,Partly Cloudy,9.06,1010.63,19.37,0.25,1452704400,292,0.0,5.22,0.0
24.32,partly-cloudy-day,0.44,9.14,Partly Cloudy,10.6,1010.79,17.98,0.32,1452708000,290,0.0,5.5,0.0
23.89,clear-day,0.43,9.16,Clear,9.96,1010.88,18.21,0.16,1452711600,289,0.0,4.78,0.0
23.95,clear-day,0.43,9.36,Clear,10.75,1011.29,16.28,0.11,1452715200,287,0.0,4.5,0.0
22.74,clear-day,0.44,9.93,Clear,10.5,1011.87,13.28,0.1,1452718800,290,0.0,4.1,0.0
21.01,clear-night,0.45,10.0,Clear,10.36,1012.25,9.6,0.04,1452722400,291,0.0,3.09,0.0
19.39,clear-night,0.49,10.0,Clear,8.75,1012.96,9.01,0.05,1452726000,277,0.0,3.17,0.0
19.15,clear-night,0.5,10.0,Clear,9.66,1013.77,7.42,0.1,1452729600,271,0.0,3.54,0.0
17.89,clear-night,0.52,10.0,Clear,8.88,1013.96,6.56,0.06,1452733200,269,0.0,3.47,0.0
17.18,clear-night,0.56,10.0,Clear,8.61,1013.99,5.98,0.04,1452736800,269,0.0,4.18,0.0
17.3,clear-night,0.59,10.0,Clear,9.73,1013.86,5.07,0.09,1452740400,244,0.0,5.29,0.0
16.77,clear-night,0.63,10.0,Clear,9.9,1013.64,4.43,0.04,1452744000,245,0.0,6.26,0.0
14.85,clear-night,0.67,10.0,Clear,8.34,1013.39,3.95,0.1,1452747600,230,0.0,6.0,0.0
14.22,clear-night,0.7,10.0,Clear,7.28,1012.81,4.18,0.11,1452751200,227,0.0,6.15,0.0
14.37,clear-night,0.69,10.0,Clear,6.34,1012.81,5.03,0.09,1452754800,216,0.0,6.15,0.0
15.17,clear-night,0.68,9.97,Clear,7.79,1012.55,4.61,0.04,1452758400,212,0.0,6.47,0.0
15.99,partly-cloudy-night,0.66,9.93,Partly Cloudy,10.26,1011.97,3.56,0.27,1452762000,213,0.0,6.75,0.0
16.74,clear-night,0.66,9.48,Clear,9.01,1011.86,5.12,0.24,1452765600,220,0.0,7.31,0.0
17.12,partly-cloudy-night,0.67,8.11,Partly Cloudy,9.3,1012.02,5.27,0.31,1452769200,210,0.0,8.05,0.0
17.57,partly-cloudy-night,0.67,7.94,Mostly Cloudy,9.67,1012.19,5.4,0.77,1452772800,209,0.0,8.66,0.0
17.5,clear-day,0.72,7.38,Clear,9.23,1012.4,5.74,0.0,1452776400,223,0.0,9.9,0.0
18.34,clear-day,0.71,8.19,Clear,9.72,1012.6,6.25,0.0,1452780000,222,0.0,10.41,0.0
20.5,partly-cloudy-day,0.65,9.9,Partly Cloudy,11.15,1012.66,7.6,0.25,1452783600,229,0.0,10.57,0.0
22.67,partly-cloudy-day,0.59,10.0,Partly Cloudy,13.21,1012.13,8.37,0.27,1452787200,244,0.0,10.35,0.0
24.44,clear-day,0.55,9.9,Clear,14.72,1011.4,9.39,0.17,1452790800,273,0.0,10.52,0.0
25.94,clear-day,0.52,10.0,Clear,18.68,1010.53,6.39,0.15,1452794400,270,0.0,10.86,0.0
27.76,clear-day,0.5,10.0,Clear,19.01,1010.58,9.07,0.19,1452798000,289,0.0,11.64,0.0
28.22,clear-day,0.5,10.0,Clear,19.42,1011.26,9.34,0.21,1452801600,271,0.0,11.91,0.0
27.92,partly-cloudy-day,0.5,10.0,Partly Cloudy,20.43,1011.86,7.21,0.25,1452805200,267,0.0,11.8,0.0
26.56,clear-night,0.54,10.0,Clear,20.79,1012.65,4.9,0.07,1452808800,241,0.0,12.39,0.0
24.45,clear-night,0.62,10.0,Clear,18.8,1013.56,4.47,0.09,1452812400,209,0.0,13.42,0.0
24.01,partly-cloudy-night,0.64,10.0,Partly Cloudy,19.74,1014.26,3.35,0.35,1452816000,235,0.0,13.51,0.0
22.8,clear-night,0.69,10.0,Clear,18.51,1014.59,3.25,0.13,1452819600,198,0.0,14.29,0.0
22.0,clear-night,0.72,9.96,Clear,16.97,1014.94,3.67,0.14,1452823200,227,0.0,14.24,0.0
22.39,partly-cloudy-night,0.74,9.83,Partly Cloudy,22.39,1015.38,2.43,0.25,1452826800,239,0.0,15.26,0.0
23.35,partly-cloudy-night,0.76,9.86,Partly Cloudy,23.35,1014.88,1.86,0.31,1452830400,257,0.0,16.82,0.0
23.63,clear-night,0.76,9.81,Clear,16.8,1014.7,5.43,0.0,1452834000,219,0.0,17.1,0.0
24.27,partly-cloudy-night,0.75,9.76,Mostly Cloudy,24.27,1014.34,1.53,0.64,1452837600,12,0.0,17.62,0.0
24.39,partly-cloudy-night,0.76,9.84,Partly Cloudy,24.39,1014.58,1.38,0.31,1452841200,191,0.0,18.07,0.0
23.99,partly-cloudy-night,0.77,9.91,Partly Cloudy,23.99,1014.75,1.42,0.26,1452844800,235,0.0,17.98,0.0
22.49,clear-night,0.81,9.88,Clear,22.49,1014.88,0.73,0.05,1452848400,232,0.0,17.42,0.0
21.98,clear-night,0.83,9.91,Clear,21.98,1014.91,1.56,0.0,1452852000,10,0.0,17.55,0.0
23.38,partly-cloudy-night,0.81,9.84,Partly Cloudy,23.38,1015.12,0.71,0.31,1452855600,334,0.0,18.32,0.0
24.92,cloudy,0.79,9.87,Overcast,24.92,1015.34,0.52,1.0,1452859200,76,0.0,19.27,0.0
25.62,clear-day,0.78,9.81,Clear,25.62,1015.1,1.59,,1452862800,122,0.0,19.67,0.0
27.26,clear-day,0.74,9.81,Clear,27.26,1015.37,1.68,,1452866400,4,0.0,20.2,0.0
29.44,partly-cloudy-day,0.7,9.87,Partly Cloudy,25.71,1014.94,3.52,0.51,1452870000,22,0.0,21.03,0.0
33.03,clear-day,0.64,9.82,Clear,33.03,1013.91,1.3,0.14,1452873600,19,0.0,22.07,0.0
35.6,clear-day,0.6,9.86,Clear,35.6,1013.28,1.34,0.18,1452877200,137,0.0,23.16,0.0
37.55,partly-cloudy-day,0.58,10.0,Partly Cloudy,37.55,1011.92,2.91,0.26,1452880800,60,0.0,24.32,0.0
39.36,clear-day,0.58,10.0,Clear,37.4,1010.85,3.21,0.06,1452884400,38,0.0,25.64,0.0
39.58,clear-day,0.58,10.0,Clear,39.58,1010.75,2.64,0.05,1452888000,45,0.0,26.09,0.0
38.04,clear-day,0.61,10.0,Clear,35.98,1010.63,3.14,0.14,1452891600,79,0.0,25.71,0.0
36.42,clear-night,0.65,10.0,Clear,32.63,1009.59,4.58,0.0,1452895200,62,0.0,25.93,0.0
36.41,partly-cloudy-night,0.68,10.0,Partly Cloudy,32.44,1010.53,4.78,0.31,1452898800,57,0.0,26.91,0.0
35.77,partly-cloudy-night,0.7,10.0,Partly Cloudy,32.27,1010.18,4.17,0.34,1452902400,63,0.0,26.84,0.0
35.31,clear-night,0.73,10.0,Clear,31.08,1009.57,4.87,0.14,1452906000,51,0.0,27.41,0.0
34.98,clear-night,0.74,9.86,Clear,31.56,1008.0,3.96,0.12,1452909600,55,0.0,27.7,0.0
35.07,clear-night,0.77,9.01,Clear,30.77,1006.57,4.9,0.22,1452913200,38,0.0,28.66,0.0
34.43,clear-night,0.81,8.59,Clear,30.59,1005.4,4.29,0.18,1452916800,31,0.0,29.07,0.0
33.9,clear-night,0.83,7.95,Clear,28.35,1004.15,6.19,0.18,1452920400,35,0.0,29.3,0.0
33.84,partly-cloudy-night,0.85,7.67,Mostly Cloudy,28.16,1002.76,6.36,0.77,1452924000,19,0.0,29.84,0.0
33.57,clear-night,0.88,6.08,Clear,28.14,1001.47,5.96,,1452927600,22,0.0012,30.34,0.02
33.56,clear-night,0.9,5.45,Clear,28.02,999.94,6.09,,1452931200,10,0.0014,30.92,0.02
33.49,rain,0.91,7.07,Drizzle,27.38,998.17,6.87,1.0,1452934800,2,0.0066,31.2,0.31
33.93,rain,0.9,7.26,Light Rain,28.63,996.68,5.87,,1452938400,21,0.0172,31.29,0.58
33.97,rain,0.91,6.72,Light Rain,27.77,995.94,7.14,,1452942000,4,0.0231,31.66,0.63
33.96,rain,0.92,5.34,Light Rain,29.01,995.33,5.44,1.0,1452945600,356,0.0247,31.76,0.63
33.99,rain,0.92,4.51,Light Rain,28.95,995.68,5.55,,1452949200,336,0.0442,31.8,0.71
34.59,rain,0.92,3.07,Light Rain,30.37,996.84,4.72,,1452952800,334,0.0504,32.53,0.73
34.94,rain,0.91,3.82,Light Rain,31.96,997.87,3.55,1.0,1452956400,338,0.04,32.56,0.7
35.89,rain,0.91,6.32,Light Rain,32.92,997.93,3.67,,1452960000,341,0.0197,33.63,0.6
37.3,rain,0.89,8.97,Drizzle,37.3,997.59,2.84,,1452963600,335,0.0052,34.3,0.22
37.21,cloudy,0.9,9.19,Overcast,37.21,997.76,1.86,1.0,1452967200,320,0.0021,34.56,0.05
38.25,clear-day,0.88,9.36,Clear,38.25,998.49,2.64,,1452970800,255,0.0,34.92,0.0
39.19,partly-cloudy-day,0.86,9.69,Partly Cloudy,39.19,999.21,2.48,0.31,1452974400,243,0.0,35.38,0.0
38.87,partly-cloudy-day,0.87,9.32,Partly Cloudy,38.87,999.87,2.98,0.45,1452978000,268,0.0,35.3,0.0
37.2,partly-cloudy-night,0.88,9.24,Partly Cloudy,34.23,1000.87,3.85,0.25,1452981600,252,0.0008,33.95,0.01
37.31,clear-night,0.86,9.47,Clear,32.71,1002.2,5.78,0.09,1452985200,252,0.0,33.49,0.0
37.38,partly-cloudy-night,0.85,9.65,Partly Cloudy,31.63,1003.35,7.59,0.56,1452988800,273,0.0,33.21,0.0
37.68,clear-night,0.8,9.83,Clear,32.11,1004.52,7.39,0.15,1452992400,280,0.0,32.11,0.0
37.85,partly-cloudy-night,0.74,10.0,Partly Cloudy,31.36,1005.21,9.18,0.31,1452996000,290,0.0,30.2,0.0
36.72,partly-cloudy-night,0.72,10.0,Partly Cloudy,30.16,1005.68,8.8,0.39,1452999600,294,0.0,28.49,0.0
35.86,clear-night,0.7,10.0,Clear,28.44,1006.26,10.14,0.16,1453003200,297,0.0,26.91,0.0
35.11,clear-night,0.69,10.0,Clear,27.43,1006.99,10.32,0.0,1453006800,301,0.0,26.01,0.0
34.56,partly-cloudy-night,0.67,10.0,Partly Cloudy,26.98,1007.35,9.82,0.42,1453010400,301,0.0,24.6,0.0
33.58,clear-night,0.64,10.0,Clear,24.86,1008.22,11.79,0.18,1453014000,309,0.0,22.58,0.0
32.64,clear-night,0.62,10.0,Clear,24.78,1008.95,9.5,0.0,1453017600,302,0.0,20.99,0.0
31.98,clear-night,0.61,10.0,Clear,24.13,1009.55,9.18,0.17,1453021200,289,0.0,20.25,0.0
30.9,clear-night,0.62,10.0,Clear,23.39,1009.6,8.19,0.1,1453024800,298,0.0,19.55,0.0
29.94,clear-night,0.64,10.0,Clear,23.12,1010.35,6.86,0.19,1453028400,298,0.0,19.1,0.0
29.12,clear-night,0.64,10.0,Clear,22.98,1010.68,5.79,0.19,1453032000,298,0.0,18.61,0.0
29.3,clear-day,0.65,10.0,Clear,24.51,1010.69,4.4,0.19,1453035600,311,0.0,19.16,0.0
31.08,clear-day,0.61,10.0,Clear,25.09,1011.25,6.04,0.09,1453039200,317,0.0,19.07,0.0
31.73,clear-day,0.58,10.0,Clear,25.62,1011.63,6.39,0.05,1453042800,340,0.0,18.7,0.0
32.23,clear-day,0.56,10.0,Clear,26.32,1011.87,6.24,0.08,1453046400,346,0.0,18.48,0.0
32.33,clear-day,0.56,10.0,Clear,26.33,1010.27,6.38,0.07,1453050000,359,0.0,18.46,0.0
32.32,partly-cloudy-day,0.56,10.0,Partly Cloudy,27.32,1009.74,5.15,0.51,1453053600,9,0.0,18.45,0.0
32.19,clear-day,0.56,10.0,Clear,27.25,1009.19,5.05,0.13,1453057200,14,0.0,18.09,0.0
31.77,clear-day,0.57,10.0,Clear,26.82,1008.46,4.99,0.09,1453060800,26,0.0,18.38,0.0
31.4,partly-cloudy-day,0.57,10.0,Partly Cloudy,25.72,1007.72,5.75,0.25,1453064400,24,0.0,18.07,0.0
30.72,partly-cloudy-night,0.58,10.0,Partly Cloudy,25.0,1006.7,5.65,0.31,1453068000,14,0.0,17.66,0.0
30.25,partly-cloudy-night,0.58,10.0,Partly Cloudy,24.13,1006.65,6.03,0.31,1453071600,9,0.0,17.12,0.0
29.63,partly-cloudy-night,0.59,9.67,Partly Cloudy,25.41,1006.33,3.94,0.45,1453075200,24,0.0,17.26,0.0
29.25,clear-night,0.63,9.17,Clear,23.67,1005.77,5.19,0.0,1453078800,6,0.0,18.08,0.0
28.31,partly-cloudy-night,0.69,8.74,Partly Cloudy,23.57,1005.24,4.2,0.31,1453082400,7,0.0,19.49,0.0
27.66,cloudy,0.73,7.49,Overcast,23.7,1004.91,3.5,1.0,1453086000,359,0.0,20.24,0.0
27.17,clear-night,0.79,6.34,Clear,22.57,1004.43,3.94,,1453089600,352,0.0,21.4,0.0
26.7,clear-night,0.82,7.47,Clear,22.9,1003.72,3.28,,1453093200,337,0.0,21.83,0.0
26.66,partly-cloudy-night,0.82,7.63,Mostly Cloudy,26.66,1003.18,2.28,0.77,1453096800,334,0.0,21.92,0.0
26.44,snow,0.83,6.53,Light Snow,20.41,1002.9,5.14,,1453100400,281,0.0028,22.0,0.09
25.95,snow,0.82,5.69,Light Snow,18.23,1002.83,6.97,,1453104000,284,0.0071,21.35,0.35
24.37,snow,0.81,5.06,Flurries,18.09,1002.79,5.03,1.0,1453107600,251,0.0014,19.41,0.03
22.84,snow,0.72,6.5,Light Snow,10.4,1003.13,13.78,0.31,1453111200,298,0.0028,15.28,0.09
21.19,clear-night,0.67,7.33,Clear,9.73,1003.88,10.99,,1453114800,290,0.0,12.01,0.0
20.62,partly-cloudy-night,0.59,9.32,Mostly Cloudy,9.84,1004.45,9.64,0.75,1453118400,295,0.0,8.69,0.0
20.06,clear-day,0.56,8.84,Clear,7.25,1005.18,12.99,,1453122000,285,0.0,7.08,0.0
19.47,partly-cloudy-day,0.55,9.38,Partly Cloudy,7.04,1005.56,11.97,0.31,1453125600,294,0.0,5.83,0.0
20.47,clear-day,0.54,9.61,Clear,5.79,1005.77,17.46,0.2,1453129200,294,0.0,6.69,0.0
22.03,clear-day,0.48,9.67,Clear,8.12,1005.57,16.7,0.11,1453132800,295,0.0,5.16,0.0
22.68,clear-day,0.43,8.86,Clear,7.97,1005.09,19.37,0.21,1453136400,296,0.0,3.39,0.0
23.23,clear-day,0.42,9.23,Clear,8.44,1004.85,20.12,0.15,1453140000,294,0.0,3.56,0.0
23.64,clear-day,0.4,9.67,Clear,8.7,1004.99,20.95,0.15,1453143600,292,0.0,2.71,0.0
22.51,clear-day,0.41,8.87,Clear,7.93,1005.5,18.85,0.17,1453147200,291,0.0,2.61,0.0
20.99,clear-day,0.47,7.81,Clear,6.08,1006.27,18.48,0.23,1453150800,300,0.0,4.15,0.0
19.77,clear-night,0.5,8.64,Clear,5.67,1007.03,15.59,0.2,1453154400,290,0.0,4.39,0.0
18.76,clear-night,0.54,9.54,Clear,5.83,1007.76,12.57,0.2,1453158000,282,0.0,4.99,0.0
18.37,clear-night,0.55,8.09,Clear,4.66,1008.29,13.87,0.12,1453161600,283,0.0,4.86,0.0
17.96,clear-night,0.54,8.23,Clear,4.17,1008.71,13.81,0.17,1453165200,277,0.0,4.11,0.0
17.26,clear-night,0.57,8.26,Clear,2.07,1008.99,16.43,0.17,1453168800,285,0.0,4.54,0.0
16.5,clear-night,0.53,9.26,Clear,0.82,1009.09,17.03,0.14,1453172400,284,0.0,2.19,0.0
15.56,clear-night,0.53,9.93,Clear,0.27,1009.32,15.56,0.09,1453176000,288,0.0,1.68,0.0
15.36,clear-night,0.52,9.62,Clear,-0.09,1009.42,15.78,0.06,1453179600,283,0.0,1.05,0.0
14.81,clear-night,0.53,9.69,Clear,-0.3,1009.43,14.73,0.23,1453183200,285,0.0,0.84,0.0
14.61,clear-night,0.51,9.93,Clear,0.01,1009.57,13.63,0.1,1453186800,283,0.0,-0.36,0.0
14.27,clear-night,0.5,10.0,Clear,0.0,1009.74,12.85,0.05,1453190400,287,0.0,-1.01,0.0
14.08,clear-night,0.49,9.84,Clear,-0.11,1009.92,12.63,0.06,1453194000,287,0.0,-1.58,0.0
13.63,clear-night,0.5,10.0,Clear,-0.9,1010.27,13.01,0.03,1453197600,281,0.0,-1.71,0.0
13.56,clear-night,0.51,9.53,Clear,-2.32,1010.5,15.6,0.1,1453201200,289,0.0,-1.36,0.0
13.67,clear-night,0.51,9.93,Clear,-1.96,1010.83,15.15,0.08,1453204800,286,0.0,-1.06,0.0
14.17,clear-day,0.52,9.69,Clear,-2.02,1010.83,16.65,0.14,1453208400,287,0.0,-0.38,0.0
15.84,wind,0.5,9.84,Breezy,-1.87,1010.64,21.81,0.05,1453212000,290,0.0,0.47,0.0
17.54,clear-day,0.45,9.31,Clear,1.25,1010.63,19.37,0.06,1453215600,289,0.0,0.1,0.0
18.79,clear-day,0.44,9.28,Clear,2.62,1010.57,20.1,0.09,1453219200,298,0.0,0.5,0.0
20.16,clear-day,0.43,9.55,Clear,4.19,1010.16,20.78,0.1,1453222800,298,0.0,1.25,0.0
20.72,clear-day,0.43,9.72,Clear,4.89,1010.16,20.88,0.13,1453226400,296,0.0,1.58,0.0
20.86,clear-day,0.44,9.45,Clear,5.35,1010.15,20.05,0.06,1453230000,295,0.0,2.4,0.0
21.14,snow,0.45,9.93,Light Snow,6.06,1010.5,19.08,0.1,1453233600,295,0.0037,3.22,0.13
21.38,clear-day,0.47,9.34,Clear,6.35,1010.87,19.16,0.08,1453237200,298,0.0,4.35,0.0
20.66,clear-night,0.5,9.53,Clear,5.27,1011.81,19.51,0.1,1453240800,300,0.0,4.9,0.0
20.0,clear-night,0.53,9.46,Clear,5.37,1013.09,17.01,0.05,1453244400,300,0.0,5.64,0.0
20.28,partly-cloudy-night,0.55,9.77,Partly Cloudy,5.95,1013.88,16.48,0.28,1453248000,308,0.0,6.66,0.0
20.27,clear-night,0.56,9.93,Clear,6.74,1014.51,14.6,0.04,1453251600,310,0.0,7.05,0.0
19.93,clear-night,0.57,9.93,Clear,6.53,1014.84,14.13,0.0,1453255200,311,0.0,7.33,0.0
19.39,clear-night,0.59,9.93,Clear,6.59,1015.08,12.63,0.02,1453258800,304,0.0,7.36,0.0
19.59,clear-night,0.59,10.0,Clear,6.0,1015.55,14.33,0.07,1453262400,303,0.0,7.55,0.0
19.49,clear-night,0.59,10.0,Clear,4.99,1015.87,16.33,0.09,1453266000,300,0.0,7.65,0.0
19.71,clear-night,0.59,10.0,Clear,6.38,1016.33,13.86,0.08,1453269600,300,0.0,7.73,0.0
18.99,clear-night,0.59,10.0,Clear,5.78,1017.31,13.2,0.09,1453273200,307,0.0,7.1,0.0
18.51,clear-night,0.59,10.0,Clear,6.12,1018.15,11.47,0.06,1453276800,305,0.0,6.44,0.0
17.41,clear-night,0.59,10.0,Clear,6.4,1018.57,8.9,0.06,1453280400,302,0.0,5.62,0.0
17.31,clear-night,0.58,10.0,Clear,5.63,1019.47,9.85,0.05,1453284000,299,0.0,4.94,0.0
16.43,clear-night,0.6,10.0,Clear,6.74,1020.36,6.99,0.01,1453287600,300,0.0,4.87,0.0
16.43,clear-night,0.61,10.0,Clear,5.13,1020.85,8.99,0.04,1453291200,291,0.0,5.36,0.0
17.28,clear-day,0.61,9.46,Clear,5.4,1020.95,10.12,0.07,1453294800,298,0.0,6.25,0.0
20.02,clear-day,0.56,9.93,Clear,7.21,1020.97,12.97,0.07,1453298400,297,0.0,7.06,0.0
22.44,clear-day,0.52,10.0,Clear,9.78,1021.18,14.01,0.06,1453302000,298,0.0,7.48,0.0
25.17,clear-day,0.47,10.0,Clear,14.46,1020.85,11.48,0.03,1453305600,304,0.0,8.02,0.0
27.39,clear-day,0.44,10.0,Clear,16.44,1020.01,13.19,0.0,1453309200,297,0.0,8.31,0.0
28.74,clear-day,0.42,10.0,Clear,18.03,1018.99,13.47,0.08,1453312800,301,0.0,8.34,0.0
29.94,clear-day,0.4,10.0,Clear,19.91,1018.31,12.64,0.0,1453316400,313,0.0,8.36,0.0
29.96,clear-day,0.39,10.0,Clear,20.67,1018.2,11.05,0.0,1453320000,307,0.0,8.26,0.0
28.8,clear-day,0.41,10.0,Clear,20.08,1018.07,9.43,0.03,1453323600,302,0.0,8.11,0.0
26.87,clear-night,0.45,10.0,Clear,18.65,1017.93,7.93,0.0,1453327200,294,0.0,8.21,0.0
