Date,use [kW]_x,gen [kW]_x,GuestHouseKitchen [kW]_x,GuestHouseKitchen [kW].1_x,GroundSourceHeatPump [kW]_x,Photovoltaics [kW]_x,WellPump [kW]_x,Range [kW]_x,SecondFloorBathroom [kW]_x,PanelReceptacles [kW]_x,KitchenReceptacles [kW]_x,KitchenReceptacles [kW].1,Microwave [kW]_x,Refrigerator [kW]_x,use [kW]_y,gen [kW]_y,FreshAirVentilation [kW],HousePanel [kW],LivingRoomReceptacles [kW],SecondFloorBathroom [kW]_y,WashingMachine [kW],Studies&amp;OutsideLighting [kW],DiningRoomReceptacles [kW],Basement&amp;HallLighting [kW],GuestHouseBathroom [kW],GuestHouseBedroom [kW],WorkshopReceptacleBathHeater [kW],GuestHouseKitchen [kW]_y,GuestHouseKitchen [kW].1_y,GroundSourceHeatPump [kW]_y,Photovoltaics [kW]_y,WellPump [kW]_y,Range [kW]_y,SecondFloorBathroom [kW].1,PanelReceptacles [kW]_y,KitchenReceptacles [kW]_y,Microwave [kW]_y,Refrigerator [kW]_y,NetHousePowerUsage [kW]_x,GarageReceptacles&amp;Lights [kW]_x,GarageReceptacles [kW]_x,ShedReceptacles [kW]_x,ShedLights [kW]_x,PanelReceptacles [kW].1,GaragePV [kW]_x,GuestHouseLivingRoom [kW]_x,MasterBedroom [kW]_x,HeatCirculatorPumps [kW]_x,DomesticHotWaterReserve [kW]_x,MasterBathroom [kW]_x,KitchenIsland [kW]_x,RadiantHeatReserveTank [kW]_x,BasementReceptacles [kW]_x,Dryer [kW]_x,KitchenLighting [kW]_x,GuestHouseDiningRoomRecept [kW]_x,Porch+VerandaLighting [kW]_x,use [kW]_x,gen [kW]_x,GuestHouseLivingRoom [kW]_y,MasterBedroom [kW]_y,HeatCirculatorPumps [kW]_y,DomesticHotWaterReserve [kW]_y,MasterBathroom [kW]_y,KitchenIsland [kW]_y,RadiantHeatReserveTank [kW]_y,BasementReceptacles [kW]_y,Dryer [kW]_y,KitchenLighting [kW]_y,GuestHouseDiningRoomRecept [kW]_y,Porch+VerandaLighting [kW]_y,use [kW]_y,gen [kW]_y,NetHousePowerUsage [kW]_y,GarageReceptacles [kW]_y,GarageReceptacles&amp;Lights [kW]_y,ShedReceptacles [kW]_y,ShedLights [kW]_y,PanelReceptacles [kW],GaragePV [kW]_y
2015-12-11,0.0,0.0,0.031218333999999993,0.019333335000000004,11.072641667,13.435287780000001,0.6126916659999999,0.6115716670000001,0.574636665,0.08915694099999999,0.6887941670000001,0.44734805400000005,0.26389666400000006,1.3479383329999999,22.38063111,22.969479167000003,1.0747308350000002,28.242716110999996,0.11342861199999998,0.019698333,0.018746666000000002,0.554127499,0.458324723,0.721277499,0.050199167,0.09316471999999998,1.7465158350000003,0.031218335,0.019333335,11.072702223,14.454353055999999,0.6594699999999999,0.611572777,0.618755556,0.08915694099999999,0.688794166,0.290433056,1.4638272190000003,15.296503888999998,0.012135834,0.31928249799999997,0.037510001000000015,0.008491387999999999,4.1981555550000005,8.521148889000001,0.380954167,0.30619055600000006,0.854802779,0.041481111,0.240065834,1.3454897229999998,0.039727222000000006,0.08116194499999999,0.002347223,1.289782777,0.004078053,0.020396943,0.0,0.0,1.5238166669999997,1.2247633379999998,3.4191144449999995,0.171442227,0.9602633389999999,5.381959996,0.16633111,0.324647782,0.009557774999999994,4.664525557999999,0.016698888,0.081587785,0.0,0.0,64.31285111000001,1.180162223,0.04961666600000001,0.150040001,0.03878999599999999,15.350360005999997,31.400515559999988
2015-12-12,0.0,0.0,0.031394167,0.019417223,8.78635333,19.344930002000005,1.094983334,1.509978332,0.42972416700000005,0.08865639100000003,0.37367000100000003,0.17690416399999997,0.44227333300000005,1.4423316679999998,18.152253335,32.178843613999994,1.0853022199999998,32.073571664999996,0.07052971999999999,0.019274998,0.018571667,0.8065247209999999,0.983644167,0.727103333,0.050149445,0.046214444,1.8589855560000001,0.031394165,0.019417222,8.786353335000001,20.81788,1.177870278,1.5099783320000002,0.46239444300000004,0.08865638900000003,0.3736700010000001,0.48287083099999994,1.5631025010000001,20.038000277,0.011134166,0.3095561100000001,0.036013054,0.010449446000000003,0.099414442,11.371324723999997,0.06800916599999998,0.298289442,0.5080222219999999,0.045041667,0.059440557,0.034465276999999996,0.04301333400000001,0.08231944400000002,0.0025011110000000003,1.0542436089999998,0.0012783319999999999,0.015823610999999998,0.0,0.0,0.27203666500000007,1.1931566610000002,2.032090003,0.18016666500000003,0.23776111100000005,0.13785889300000004,0.17205111599999998,0.32927778000000013,0.010071109999999996,3.8010677810000004,0.005617775,0.063294441,0.0,0.0,81.01561889300002,1.1443877799999993,0.04725222399999999,0.14405222000000004,0.04394222100000001,0.303833333,41.803351112
2015-12-13,0.0,0.0,0.030235834,0.019141945,12.087005555000001,2.444487223,1.1778300019999999,0.12666222300000002,0.35146944699999993,0.08727333200000001,0.31090555400000003,0.4200658330000001,0.18841639100000004,1.0887524989999997,15.290795834999997,4.567809166,1.086701111,18.152346946999998,0.07026277900000001,0.019675279000000004,0.017166112000000004,0.083299999,0.046336111000000006,0.152898609,0.04993555399999999,0.05073638900000001,1.8276241649999996,0.030235834,0.019141945,12.086976388999998,2.602950832,1.2676305540000001,0.12666222099999996,0.37708499700000003,0.08727333100000001,0.310905554,0.208268331,1.1847177789999999,7.202013892000001,0.010233337,0.385701666,0.04157166600000001,0.00396639,5.835051946,1.9938305539999999,0.107701387,0.240009443,0.9154005559999998,0.043358888000000005,0.24329917000000004,0.026364722,0.04127,0.08119833100000001,0.0026983340000000006,0.15866944499999996,0.016664999,0.13265416700000002,0.0,0.0,0.43080555400000003,0.9600377789999999,3.6616022199999994,0.17343555500000005,0.9731966669999996,0.105458888,0.16508000399999997,0.32479333399999993,0.010793333000000002,0.5038033330000001,0.06708444400000002,0.530676668,0.0,0.0,34.479004439,1.4172655569999995,0.040933330000000004,0.16628666399999995,0.018976664999999993,21.234559998999995,7.366566667999996
2015-12-14,0.0,0.0,0.03004,0.019237501,9.175774998999998,0.8397838889999998,0.7621950010000001,3.4011355550000006,0.5375880540000001,0.088096945,0.6629616669999998,0.30480305299999993,0.447313611,1.1849744459999998,19.708828888,1.6325752780000002,1.1004025,31.611583607000004,0.345458614,0.018028055999999994,1.2467211099999997,0.427582778,0.0038602759999999997,0.618544721,0.114215555,0.04340888999999999,1.7221927759999995,0.030039720000000002,0.019237501,9.175799164999997,0.8703402770000002,0.8221649999999999,3.4010911110000004,0.5793163889999999,0.088095832,0.6629616679999998,0.4878713919999999,1.2913491670000001,12.391571391,0.019264444,0.50931222,0.069560277,0.138057223,1.767405833,0.7769383350000002,0.22622472200000002,0.493975833,0.8718780550000002,0.038492777,0.06261416500000001,0.3395655570000001,0.03136722300000001,0.08083805700000003,0.00316111,1.0055544440000002,0.0022722220000000004,0.34621472299999995,0.0,0.0,0.9048988880000001,1.9759044450000003,3.4875111050000016,0.153971113,0.250456664,1.3582633319999997,0.13031333699999997,0.323353334,0.012644446999999996,3.6266644440000007,0.009375553000000002,1.3847988880000002,0.0,0.0,55.670480001999984,1.8617766660000004,0.07705777600000004,0.2782411110000001,0.5581533299999999,6.4161511110000005,2.9380999990000003
2015-12-15,0.0,0.0,0.030957222,0.019473331000000003,5.495143334,0.9678672220000002,0.9235900000000001,0.0036988870000000005,0.300213889,0.08836333300000003,0.29039472099999997,0.03607861099999999,0.2273699999999999,1.078575279,11.249,1.9248274989999998,1.0806552740000002,13.643758610000003,0.06847666499999999,0.018222223,0.018810000999999996,0.049155832999999996,0.002653889,0.12628777800000002,0.113966111,0.04439139,1.7446647240000002,0.030957500000000006,0.019473333000000002,5.495148059,1.012428611,0.994389166,0.003698888000000001,0.32198444300000006,0.088364446,0.290394721,0.251356112,1.176207776,5.118936112,0.008750554000000002,0.32348777799999995,0.010319722,0.002702223000000001,0.049028054,0.935914446,0.5573086099999999,0.08924138899999999,0.7970600000000001,0.044097223,0.052556386999999996,1.4337677760000007,0.041918887,0.080941112,0.002964998,0.11564694599999999,0.0039141670000000005,0.020899168000000003,0.0,0.0,2.2292344449999995,0.356965551,3.1883366669999997,0.17895778100000012,0.21022555300000015,5.735073335000002,0.17521777799999988,0.3237633329999999,0.011859999000000003,0.3459522250000003,0.015785559999999997,0.08359555500000003,0.0,0.0,22.990976666,1.1969511110000002,0.03500222,0.04330333299999999,0.012706664999999999,0.101615558,3.5000933379999988
2015-12-16,0.0,0.0,0.44539860599999936,0.19852613399999905,7.758232221000006,17.00822222499999,2.7362461130000026,0.05397832700000003,3.0772800039999995,0.8970727790000012,0.050603082000000035,0.35942305500000016,1.3650988870000003,9.922081097000007,6.840035279,24.263034724,1.076782222,19.802215276000002,0.069875278,0.018801943,0.018096111999999994,0.04246527699999999,0.002069722,0.044145556,0.051968887000000005,0.04702333400000001,1.762482221,0.061063333,0.019493612,3.618601389,16.138726389,0.32363722300000003,0.004760558000000001,0.32451333200000004,0.08826472299999999,0.005168613000000001,0.151185553,1.0248561109999998,13.353630277999999,0.008342221,0.31489083199999995,0.011007501999999999,0.006536112999999999,0.06934749999999999,8.138748336000003,0.9898063909999999,0.05421333499999999,0.651186111,0.04965055499999999,0.047949443999999994,0.05933972100000001,0.050063891000000006,0.08241666599999999,0.003076668000000001,0.03829111200000001,0.015335834,0.016781389000000004,0.0,0.0,59.2950138790005,3.176014457000003,36.37086722100002,2.9209366759999726,2.8110061110000064,3.4778822580000104,2.9484877959999762,4.831784987000011,0.17989550999999934,0.8381688860000025,0.9260922509999974,0.9848705650000041,0.0,0.0,767.2261577889994,17.238048897000006,0.5009244579999943,0.6950139169999948,0.4705339300000085,2.8190266629999945,450.01605779500073
2015-12-17,0.0,0.0,2.5067166829999947,1.171516813000023,567.4215999969994,48.95246664799994,16.258566673000015,0.4011666589999984,18.10701665799999,5.2731999819999915,0.31868344200000176,2.0886333520000013,8.04376668099999,63.183466605999435,12.522266946,1.504231389,1.043818334,15.085431946,0.07024805699999999,0.019317779,0.017807221999999994,0.06099860999999999,0.0025522209999999995,0.044265278,0.057587778000000006,0.044203889,1.753065552,0.04177861099999999,0.019525279000000003,9.456901944999998,0.784405836,0.291451944,0.003004998,0.3229413890000001,0.087886666,0.005311389,0.15039194400000003,1.141640278,5.997423611,0.008971944,0.32801638899999985,0.012484444999999999,0.0016052780000000003,0.047244166,0.7794027780000001,0.29761750100000006,0.054078335000000005,1.146326666,0.04595777899999999,0.047860557000000005,0.059660832999999996,0.04530444400000001,0.08220833300000001,0.002945557,0.03848,0.000510279,0.015945835,0.0,0.0,17.857049992000096,3.244700013000011,68.7810499879996,2.7574666569999846,2.8716333270000023,3.579650002999986,2.718266666999992,4.932499978000016,0.1767332530000013,0.8694499970000049,0.03871670800000052,0.9567666110000076,0.0,0.0,420.6108666860007,18.205266677000033,0.5415166499999936,0.7490666799999924,0.196783335999998,1.7041166860000057,44.18779999900006
2015-12-18,0.0,0.0,9.841983337000011,2.826850144000019,841.2674666710021,102.24443334,49.40923337000001,0.415233311999999,17.958733323000033,5.250583347999977,0.2981334620000029,2.0724500020000023,8.016333350000014,50.19948325299965,17.80131917,4.104261666000001,1.0691816690000002,19.632330276999994,0.06966472100000003,0.019061945,0.017567224,0.06688111299999999,0.003063057,0.044316668000000004,0.094021666,0.043769722000000004,1.742316946,0.16403305699999998,0.04711417,14.021236389,1.7748227770000002,0.8807286130000002,0.0020638880000000003,0.32025777699999997,0.08750999999999999,0.004968889999999999,0.149867501,0.9124874980000001,7.666509167999999,0.010663889999999999,0.46969333199999996,0.011791389,0.0030386130000000003,0.044840556000000004,2.344814445,0.22423555599999997,0.05372111400000001,1.4967977769999998,0.044036110999999996,0.047829444,0.05967389,0.042612222,0.081738335,0.0028272219999999995,0.03857750100000001,0.0005122199999999999,0.015758055000000003,0.0,0.0,13.454133344999995,3.2232833340000058,89.80643334699995,2.642166663999994,2.869766611999987,3.5804333549999994,2.556733330999998,4.904283334000029,0.16963327600000028,0.8752000300000029,0.03986675500000037,0.9454666700000078,0.0,0.0,584.6696833270004,25.82723335399992,0.6452333349999989,0.7085833489999993,0.2843499959999999,1.7431499870000067,130.6403000060006
2015-12-19,0.0,0.0,2.4117333409999997,1.171116751000003,1596.962633341001,839.9189666520008,29.137533309000023,28.979499976000017,24.513983330000002,5.243266659,20.155483408999945,4.4893333479999935,13.566750009999966,65.37439994199994,29.649185281,23.380725833000003,1.059015834,37.607691112999994,1.261274443,0.025989446,0.015094999000000001,0.586973891,0.004792220999999999,1.506409999,0.048334999,0.045241942999999986,1.7258841649999999,0.040195278999999993,0.019518333000000002,26.616046389999998,14.934845557000001,0.52044111,0.478478334,0.4376030550000001,0.08738694600000002,0.335874446,0.248516667,1.1812858320000001,18.835198334,0.014208890000000002,0.457138331,0.01124694,0.009186666999999997,5.335248054000001,8.445880275999999,0.06695388999999999,0.12771555399999998,1.6566755560000002,0.040013332000000006,0.056139167000000004,0.049511391,0.036610554,0.08147249800000002,0.00221111,0.601381387,0.0012102760000000001,0.018214447000000005,0.0,0.0,4.017233336999983,7.6629333210000015,99.40208333300004,2.400799999999993,3.368350009999998,2.9706500179999997,2.229299993999996,4.888350006000026,0.13826658300000064,32.06360000699997,0.08178339600000017,1.0928667110000017,0.0,0.0,1269.6388166649997,25.12670000199996,0.9220999980000013,0.7578499680000025,0.7058333259999966,292.7224999970011,467.5248333370002
2015-12-20,0.0,0.0,2.3764833359999935,5.552616725999973,1487.3943666539994,284.211566664,81.57883334200011,247.39033332200137,32.67123333800002,5.266949987000002,41.19291666900003,5.155049979999991,17.981133323999963,75.35693332300006,38.07746583200001,8.823835277000002,1.1628458319999997,37.171365279,1.2205061130000001,0.025382502,0.015645000000000003,0.46780000000000005,0.0033438889999999996,0.255974165,0.049338056,0.04146194300000001,1.731092222,0.039608333,0.092543889,24.789792778,5.023872776,1.4543327799999999,4.117557776000001,0.584063057,0.08778305500000001,0.686482222,0.32817194399999994,1.3567552780000003,14.939321669999998,0.014823611000000002,0.394410557,0.012538886999999997,0.006121667,0.04335389000000001,3.824728611999999,0.6155963890000001,0.15888166299999998,1.9487844449999998,0.039252222,0.05871360999999999,0.023612500000000005,0.035076667,0.08109083500000001,0.002345,0.564387501,0.001016666,0.019029445999999995,0.0,0.0,36.9357833460002,9.532883330000008,116.92695001600019,2.35613335000001,3.522816663000007,1.4167500049999957,2.1234333310000078,4.865449995000013,0.14403326200000136,30.060216658000005,0.08320005899999956,1.1417833640000001,0.0,0.0,1135.018649987998,21.69174999699998,0.9017500130000012,0.8192666609999989,0.5717999859999995,2.579600000000004,212.11986666400037
2015-12-21,0.0,0.0,4.639583337000006,1.162300027000027,1137.35040001,409.9354333390005,82.97130000900006,106.58906665100017,31.36206666299996,5.259516654999979,20.16564996499996,3.2923833330000125,22.780783333999967,72.417850028,33.031461668000006,11.996764721999996,1.1468111090000004,38.81297444700001,2.264251666,0.029573890000000002,0.8778994419999999,0.677579722,0.004575556,1.923566389,0.047654998999999997,0.047410557000000006,1.7278875,0.077325833,0.019371666000000003,18.955956389999997,7.272026941999999,1.4793180550000002,1.770668886,0.5614458330000001,0.087657777,0.335945835,0.414291946,1.306235556,17.652710832,0.015602499999999998,0.622771113,0.01048222,0.19453194399999998,1.89266472,4.724737774,0.5874202780000001,0.230292778,1.397659724,0.036835554,0.25669722100000003,1.309775278,0.032950558000000005,0.08038388799999999,0.0022994450000000007,1.2657186120000001,0.004158332000000001,0.331818336,0.0,0.0,35.245216672999895,13.81756666899998,83.85956666899996,2.3107000069999897,15.402033344999982,78.58654998399965,2.134133333999988,4.82303333500001,0.14156661799999914,68.86868332900002,0.26113338300000316,19.909116651,0.0,0.0,1196.6832666780028,34.320433341999944,0.9686166660000038,0.7039666739999978,11.825616642000005,113.70268335400037,261.0269999940001
2015-12-22,0.0,0.0,2.4484666679999916,1.1548000130000198,880.7902666619992,21.62456667000004,36.39800000700007,48.84696664799992,42.643916674,5.313249990999994,38.84496665299998,8.650999997000003,15.760616659999997,83.91943331200018,24.21034,0.666179445,1.210698609,27.896026112999998,0.543541665,0.021208332999999992,0.017677777000000002,0.36434749899999996,0.002893055999999999,0.408277499,0.062878056,0.043390002999999996,1.7321477770000002,0.040807778999999995,0.019246389,14.679099169,0.3012344429999999,0.6519908310000001,0.8104849989999999,0.7626544439999999,0.08855416600000003,0.647400555,0.28900972299999994,1.5116416680000002,10.770217224000001,0.012940002,0.26805,0.011468334,0.013517223,0.047574445,0.404204447,0.21906916800000004,0.195946944,0.992459167,0.03962055800000001,0.06940388900000001,1.307353337,0.035810554,0.080029722,0.0024883329999999997,1.1976266660000001,0.003729442,0.022011666,0.0,0.0,13.144149996000015,11.756816671999955,59.547550006000165,2.469733340999996,4.164033299000013,78.44118334200002,2.338666665000001,4.801783323000016,0.1509666320000006,65.01031667900006,0.23316674899999976,1.3206666440000054,0.0,0.0,724.936550013,14.650099985000063,0.7764000299999962,0.7492666860000008,0.9230333549999908,2.869566667999993,23.871433335000013
2015-12-23,0.0,0.0,2.45918333099999,1.1536000580000076,757.4342666699995,264.49170000099986,39.013766681999904,128.31936665300026,39.23284997500004,5.28071666699999,22.419066641000022,7.685800002999991,20.180900009999945,74.28571665899999,19.611920832000003,7.680597780000001,1.0848586089999996,31.363737222,0.8233400009999999,0.020989723000000002,0.8644555569999999,0.25598388899999996,0.0028644440000000007,0.44454110999999996,0.05006972099999999,0.04327333400000001,1.8307244440000001,0.040986668000000004,0.019226668000000002,12.624645557000001,4.678105552,0.6959108340000001,2.1344061119999997,0.701800555,0.088012224,0.3735227770000001,0.366598054,1.339997501,14.860991386999999,0.011605835000000002,0.29502194400000004,0.010963889000000001,0.007355556,2.988328057,3.007112779999999,0.06647388900000001,0.27987583400000005,0.868563887,0.041682225,0.058239166999999994,0.049501946000000005,0.035711113,0.08139305399999999,0.0030066669999999998,0.774732221,0.0010141650000000002,0.017928612,0.0,0.0,3.988416658999992,16.793866679000022,52.112416658000214,2.503733326999995,3.4943499880000126,2.9701000070000085,2.376333328999992,4.883599997000029,0.18073328600000094,41.75064999299997,0.06658341100000056,1.0757332990000064,0.0,0.0,998.816616669999,16.190400003,0.7142500099999985,0.6896333309999966,0.5199000110000016,179.52761666499993,166.39650001299984
2015-12-24,0.0,0.0,2.4726499979999894,1.15435006900001,539.4985666429989,330.6159999939984,36.34046667499997,138.29073333600104,23.44190000199996,5.304316656999981,43.0402499940001,35.60855000599997,14.087950011999991,88.6591999980002,16.157199443,9.157513610999999,1.118190833,19.495527222000003,0.8770508330000001,0.04321472200000001,0.016275,0.34064027599999996,0.003105558,0.732359165,0.049908334,0.045126109,1.8299347220000002,0.041210556,0.019239164,8.991643333,5.866939723000001,0.6489427789999999,2.298763333,0.41931388599999997,0.08840499799999998,0.7173219430000001,0.257207777,1.5962827789999998,8.664343057,0.010090556,0.452078056,0.00908639,0.002906669,5.0689419419999995,3.3004094439999996,0.066926945,0.203208886,0.664274445,0.044085554000000006,0.2874952780000001,0.048444998,0.04117833,0.081876666,0.0025927799999999994,0.8926208339999999,0.0009569429999999998,0.114614166,0.0,0.0,4.015633315999982,12.191233335000012,39.85644999400027,2.6451333199999802,17.24971668700008,2.9135666480000024,2.4793666469999844,4.912599988000031,0.1588999460000003,47.99596667699995,0.07058340199999978,6.879733340000013,0.0,0.0,607.7572666649996,24.87793332900001,0.644066682,0.5677499779999982,0.2762000040000015,304.1566166770016,183.3590000010012
2015-12-25,0.0,0.0,2.5069166699999954,1.1438167100000092,543.6481666579996,865.3272666640001,78.81986667299999,122.86739998700033,30.215149999999962,5.326633350999987,33.165416644000125,3.63496664000001,22.357583340999955,89.98651666400029,20.766068333,24.459977779,1.1689905550000002,22.662458052999998,2.4495477759999997,0.04706472200000001,0.015100556999999997,0.32218833300000005,0.0024363889999999997,0.22802083300000003,0.05097222399999999,0.04398444400000001,1.778989446,0.041782498,0.01906389,9.060807501,15.441336391,1.41088361,2.0436811099999996,0.542217222,0.088778334,0.5526347220000001,0.4084316660000001,1.622261946,14.955495832999997,0.008117777,0.47620638800000004,0.01157222,0.075632499,0.066117778,9.020648609999999,0.066674997,0.20173999899999998,0.4808841660000001,0.04484611300000001,0.2819744460000001,1.2829788869999996,0.041928333,0.08083916499999999,0.0026788889999999994,0.648608332,0.0033869440000000002,0.017055835,0.0,0.0,4.000483345,12.104383333000003,28.853066663999897,2.7160333269999746,16.918466691000145,76.98088333800027,2.6114000089999845,4.8503500100000005,0.16259993200000034,34.63746666100016,0.21785004799999808,1.0296666680000026,0.0,0.0,978.3209166570003,26.20323333000002,0.5815333509999995,0.7403000030000009,4.654816636999979,4.038300009999993,499.4611666790001
2015-12-26,0.0,0.0,2.4397333339999956,1.1384000400000138,730.8075333389995,596.7555333179998,92.08353334300013,246.8413666490005,41.52170000999998,5.303800012999999,49.9648166499999,12.347966668000032,20.718866660000028,99.25283329700035,28.205236389000007,16.747863889000005,1.121732778,26.450522501000002,1.913322221,0.041699444,0.761540556,0.153249168,0.0023041639999999996,0.33503027800000007,0.0498725,0.042888052999999995,1.8265091690000002,0.040661668000000005,0.018973054000000003,12.17937,10.646600831,1.6453466679999997,4.109249999,0.7439952769999999,0.088395557,0.8326658320000002,0.37756388799999996,1.787241945,11.857709444000001,0.011693055999999999,0.30376611200000003,0.009805554000000001,0.004590831,0.0530625,6.1130130550000015,0.067782777,0.299394723,1.041340557,0.039656109999999994,0.07202639,1.324460557,0.036083889,0.079873887,0.0028072229999999993,1.2677524990000002,0.0036716679999999995,0.020384723,0.0,0.0,4.066983329999976,17.963683323999977,62.48183332900029,2.5142333449999983,4.321583305000001,79.46763336799982,2.3473666559999966,4.792416670000012,0.1696333089999998,68.7784999900002,0.2378667399999994,1.223083333999996,0.0,0.0,887.2058333260004,16.853716673999994,0.7607999760000004,0.6816500099999981,0.459750005000003,3.350716683999996,339.16966666499906
2015-12-27,0.0,0.0,2.3916833329999876,1.150650015000007,921.0066000160022,28.585133327,40.84846666799989,30.086766647000086,33.76279999800006,5.240333334999994,26.79688338100007,5.084799999000016,14.38411666699997,73.70220000200001,22.038869998999996,0.9481944450000002,1.2042808330000003,26.658456388,0.12416305799999998,0.030962226000000002,0.5310816660000001,0.09191778,0.0031544430000000007,0.5137777779999999,0.04957861099999999,0.043069445000000005,1.719356112,0.039861944999999996,0.019177779000000006,15.350864445,0.41822416699999987,0.7326780540000001,0.49429111000000003,0.605016666,0.08733972200000001,0.44657416899999997,0.2630977770000001,1.3339594429999997,10.777511944000002,0.012452778000000001,0.3720547209999999,0.012034721999999998,0.003558890999999999,0.04579389,0.529970279,0.066071387,0.270750279,1.1576994440000004,0.042411110999999994,0.21807472199999997,0.03376111100000001,0.036837224,0.08092416399999999,0.0029549999999999997,0.361839725,0.000918611,0.029656389999999998,0.0,0.0,3.9642833629999736,16.245016666999998,69.46210000599993,2.5446666789999894,13.084483318000025,2.0286166769999947,2.312366681000005,4.855449995000035,0.17743335000000038,18.806316664999997,0.06821673400000035,1.7812000289999963,0.0,0.0,731.7763000129995,20.535499982000015,0.750983309999996,0.7446666399999992,0.32506665600000184,2.874933311999996,30.48879997300002
2015-12-28,0.0,0.0,4.306966667000006,1.1437500540000116,871.0892000040003,1152.58133334,79.25249999599993,215.3229999870002,43.88293334400002,5.313483336999985,39.067249979000145,13.975349994000002,23.93631667599999,87.30706666099998,25.349026390000006,31.619266664999994,1.2282386100000002,37.799197777,1.4829041679999997,0.048342501,0.015981112,0.10639611000000002,0.0028800000000000006,0.22061721900000003,0.05019166900000001,0.043208889000000014,1.7318216679999998,0.07178277599999998,0.019061943,14.518153610999999,20.524527777,1.421414166,3.584656666,0.7867700010000002,0.08855805299999998,0.6509447219999999,0.42917749799999994,1.573110833,22.669092779,0.012628610999999998,0.401104167,0.012620556999999998,0.012006948,2.986756668,11.094738887,0.43318916699999993,0.271550557,1.1030427779999998,0.042581111,0.07388277900000001,1.3342383309999999,0.03849444399999999,0.08024888799999999,0.0023755580000000003,0.8496263900000001,0.003680276,0.018884167,0.0,0.0,25.991349995999975,16.293033324999985,66.18245001200019,2.6197666499999777,4.4329666899999935,80.05433332700007,2.4739000029999842,4.8149500040000195,0.1427999730000015,45.804000012000024,0.23308341299999938,1.133066655,0.0,0.0,1399.750233327997,22.10188333799996,0.8231499839999981,0.8301000039999996,0.8858833609999982,179.24950000300007,613.9805666750004
2015-12-29,0.0,0.0,2.039283341000002,4.569883395999917,1388.4667333310015,113.34156667099994,39.80896664999996,55.79116665699987,32.80873332100001,5.279666674999981,42.839616652000494,5.093916649999995,26.97678333000001,88.13119999800035,29.886069442999997,3.2403841690000004,1.264291667,34.546077222,1.729975,0.050983610000000006,0.014757219,0.384028333,0.0032225030000000003,0.43233194299999994,0.052487225,0.041783056000000006,1.8170522210000004,0.03398778,0.07616444499999998,23.140334444999997,1.9780422220000005,0.7119466680000001,0.92341389,0.5872113889999999,0.08799389099999999,0.7138313920000001,0.4496116700000001,1.5899672200000001,14.171864446,0.09722361099999999,0.44486610900000007,0.013765280999999997,0.006367221,3.0405230559999996,1.2788213890000002,0.36974055599999994,0.18752250199999998,1.3470691670000001,0.042155555,0.09021972100000002,0.03913889000000001,0.036504446,0.08119861199999998,0.002153887,0.8988480560000001,0.001109443,0.017818331,0.0,0.0,22.184433348000045,11.251349981999995,80.82416667300008,2.5303999940000024,5.413183342999995,2.3482999739999992,2.2172333189999964,4.871916679000011,0.1309666090000015,48.4904166590001,0.07553340499999968,1.0690999600000008,0.0,0.0,982.7642499990001,24.45914998900006,5.845266676000013,0.8633666950000012,0.5469166759999993,182.45640001399957,71.727766664
2015-12-30,0.0,0.0,2.225933325999996,1.1668833550000102,1308.799700009001,85.87746666499997,58.06553333199996,114.41783333000001,42.642566660999975,5.302766666000003,71.85683334400002,6.109883325000004,27.116400013000007,82.22808333299979,37.109038610000006,2.732523333,1.223268057,53.77302861200001,0.8039999989999999,0.037339164,1.828218889,0.487321944,0.0056802779999999995,2.200102222,0.04740944500000001,0.0440425,1.8063197229999999,0.037098611,0.019448332999999998,21.814102221,1.4877658320000002,1.037673336,1.899217222,0.7632327769999999,0.08837916700000001,1.1975627779999998,0.451939997,1.484533055,20.593338888999998,0.020600556000000006,0.3123902780000001,0.011957779000000002,0.007970554,1.3654869490000003,1.2719702789999996,0.256975832,0.469570553,1.7608244450000001,0.032711667,0.196035277,1.372121111,0.028573332999999996,0.07957416700000002,0.003178332,1.012016387,0.005235554999999999,0.028312224,0.0,0.0,15.41854999000003,28.174250005000005,105.64803332100011,2.1030666590000084,11.762133323999954,82.33103333899994,2.1150999999999893,4.774433320999997,0.19376663600000088,54.623116678,0.32663338700000133,1.7016999709999998,0.0,0.0,1400.432333326997,17.234183315999992,1.2394500089999991,0.8173499940000003,0.7357500120000007,82.57846669000001,71.204866647
